,jp_title,char_name,fav,img,colors
2740,Kimetsu no Yaiba: Mugen Ressha-hen,Kyoujurou Rengoku (煉獄 杏寿郎),14170,https://cdn.myanimelist.net/images/characters/10/423443.jpg,"[[180, 223, 252], [164, 206, 252], [134, 133, 147], [74, 81, 112], [21, 31, 95], [10, 10, 30], [2, 1, 5], [19, 51, 159], [176, 174, 182], [44, 100, 192], [37, 49, 217], [69, 133, 223], [82, 192, 248], [252, 253, 253], [105, 227, 253]]"
2741,Kimetsu no Yaiba: Mugen Ressha-hen,Shinobu Kochou (胡蝶 しのぶ),12094,https://cdn.myanimelist.net/images/characters/3/386591.jpg,"[[190, 190, 210], [116, 120, 199], [63, 75, 154], [27, 17, 23], [42, 11, 21], [49, 35, 45], [72, 44, 58], [93, 58, 76], [128, 69, 96], [133, 121, 135], [170, 160, 170], [174, 82, 118], [219, 208, 217], [234, 142, 187], [241, 238, 245]]"
2742,Kimetsu no Yaiba: Mugen Ressha-hen,Giyuu Tomioka (冨岡 義勇),11742,https://cdn.myanimelist.net/images/characters/3/423445.jpg,"[[198, 220, 249], [89, 159, 223], [99, 89, 174], [66, 64, 137], [37, 42, 97], [10, 6, 11], [33, 25, 28], [67, 48, 48], [95, 69, 69], [82, 107, 46], [126, 99, 90], [116, 151, 72], [201, 171, 118], [243, 250, 249], [120, 220, 251]]"
2743,Kimetsu no Yaiba: Mugen Ressha-hen,Tengen Uzui (宇髄 天元),5667,https://cdn.myanimelist.net/images/characters/16/387706.jpg,"[[194, 218, 247], [126, 150, 191], [100, 101, 120], [42, 43, 90], [11, 9, 14], [25, 21, 21], [50, 46, 42], [82, 73, 50], [92, 83, 60], [56, 42, 143], [145, 139, 140], [180, 174, 179], [159, 203, 68], [218, 216, 218], [245, 243, 244]]"
2744,Kimetsu no Yaiba: Mugen Ressha-hen,Mitsuri Kanroji (甘露寺 蜜璃),4173,https://cdn.myanimelist.net/images/characters/11/514229.jpg,"[[216, 230, 245], [203, 195, 237], [169, 173, 212], [126, 134, 149], [55, 61, 71], [18, 12, 29], [86, 72, 107], [59, 134, 126], [106, 82, 152], [183, 178, 183], [140, 106, 193], [157, 129, 203], [110, 208, 191], [146, 216, 211], [252, 251, 252]]"
2745,Kimetsu no Yaiba: Mugen Ressha-hen,Muichirou Tokitou (時透 無一郎),3715,https://cdn.myanimelist.net/images/characters/5/464903.jpg,"[[200, 217, 236], [163, 177, 201], [133, 146, 176], [102, 108, 123], [28, 14, 3], [59, 33, 11], [67, 51, 36], [85, 67, 47], [98, 80, 59], [111, 90, 60], [140, 121, 65], [166, 155, 117], [186, 178, 156], [234, 232, 210], [250, 246, 240]]"
2746,Ousama Ranking,Bojji  (ボッジ),5103,https://cdn.myanimelist.net/images/characters/5/534710.jpg,"[[170, 229, 243], [157, 181, 195], [77, 147, 213], [127, 159, 165], [71, 133, 200], [60, 115, 174], [43, 83, 99], [19, 35, 40], [68, 51, 42], [77, 60, 47], [32, 78, 30], [103, 132, 98], [163, 127, 98], [138, 170, 130], [221, 251, 245]]"
2806,Mieruko-chan,Miko Yotsuya (四谷 みこ),1864,https://cdn.myanimelist.net/images/characters/4/456320.jpg,"[[222, 231, 248], [172, 212, 233], [89, 160, 183], [95, 102, 112], [33, 25, 23], [56, 44, 39], [71, 55, 49], [91, 72, 69], [122, 93, 86], [128, 133, 135], [148, 158, 164], [169, 124, 100], [175, 186, 190], [195, 205, 212], [244, 245, 245]]"
2816,Blue Period,Yatora Yaguchi (矢口 八虎),3674,https://cdn.myanimelist.net/images/characters/9/391088.jpg,"[[216, 227, 238], [201, 214, 223], [170, 186, 206], [153, 165, 176], [107, 128, 157], [9, 5, 3], [89, 61, 27], [130, 91, 4], [166, 138, 88], [177, 127, 7], [198, 185, 155], [209, 207, 191], [227, 235, 221], [234, 240, 243], [249, 251, 247]]"
3054,Kaginado,Tomoya Okazaki (岡崎 朋也),14819,https://cdn.myanimelist.net/images/characters/6/508343.jpg,"[[128, 199, 249], [116, 120, 143], [59, 92, 163], [33, 45, 98], [52, 26, 31], [96, 60, 63], [122, 84, 82], [149, 39, 17], [149, 113, 109], [21, 87, 167], [164, 160, 168], [197, 109, 80], [233, 180, 150], [243, 218, 190], [244, 248, 249]]"
3055,Kaginado,Youhei Sunohara (春原 陽平),1892,https://cdn.myanimelist.net/images/characters/15/34967.jpg,"[[162, 235, 254], [101, 178, 212], [65, 126, 179], [46, 105, 161], [24, 75, 126], [12, 36, 92], [37, 16, 28], [81, 49, 103], [148, 130, 143], [155, 41, 11], [23, 84, 167], [184, 171, 178], [137, 77, 228], [134, 231, 251], [247, 251, 252]]"
3060,Kaginado,Nagisa Furukawa (古河 渚),11225,https://cdn.myanimelist.net/images/characters/3/300961.jpg,"[[192, 225, 252], [143, 187, 223], [120, 169, 190], [14, 45, 129], [5, 22, 90], [2, 11, 54], [41, 23, 44], [113, 63, 83], [143, 130, 136], [168, 156, 161], [31, 77, 171], [50, 96, 199], [206, 200, 208], [80, 129, 215], [250, 251, 252]]"
3061,Kaginado,Tomoyo Sakagami (坂上 智代),4622,https://cdn.myanimelist.net/images/characters/2/34293.jpg,"[[161, 212, 245], [176, 184, 195], [143, 151, 165], [134, 138, 150], [87, 105, 177], [77, 81, 104], [60, 60, 79], [35, 21, 30], [49, 45, 62], [100, 52, 51], [110, 103, 115], [124, 79, 85], [125, 121, 132], [82, 55, 174], [236, 238, 237]]"
3062,Kaginado,Kyou Fujibayashi (藤林 杏),3722,https://cdn.myanimelist.net/images/characters/11/52002.jpg,"[[181, 225, 252], [98, 145, 203], [76, 96, 145], [26, 24, 108], [20, 3, 13], [62, 36, 42], [83, 46, 51], [111, 71, 85], [140, 96, 112], [169, 114, 134], [47, 44, 173], [226, 171, 189], [59, 54, 235], [240, 196, 211], [249, 246, 247]]"
3063,Kaginado,Fuuko Ibuki (伊吹 風子),3632,https://cdn.myanimelist.net/images/characters/2/79593.jpg,"[[176, 229, 249], [128, 187, 226], [105, 144, 200], [124, 131, 162], [88, 103, 140], [72, 80, 112], [46, 50, 80], [27, 24, 44], [14, 8, 21], [98, 43, 59], [145, 74, 94], [181, 166, 185], [112, 91, 189], [189, 122, 138], [239, 242, 246]]"
3161,Lupin III: Part 6, Lupin III (ルパン三世),3159,https://cdn.myanimelist.net/images/characters/5/313502.jpg,"[[195, 214, 237], [161, 193, 233], [135, 141, 178], [66, 71, 94], [35, 42, 57], [8, 9, 16], [44, 30, 7], [69, 51, 20], [90, 79, 60], [120, 118, 118], [129, 57, 19], [180, 92, 10], [176, 180, 189], [86, 93, 219], [239, 243, 247]]"
3670,Kimetsu no Yaiba: Yuukaku-hen,Kanao Tsuyuri (栗花落 カナヲ),2689,https://cdn.myanimelist.net/images/characters/2/384712.jpg,"[[221, 227, 246], [173, 165, 210], [141, 130, 174], [14, 11, 19], [43, 35, 55], [62, 54, 81], [89, 81, 110], [127, 109, 131], [82, 40, 140], [96, 143, 121], [162, 140, 144], [182, 163, 169], [203, 187, 188], [118, 83, 206], [247, 240, 251]]"
3671,Sono Bisque Doll wa Koi wo Suru,Marin Kitagawa (喜多川 海夢),23121,https://cdn.myanimelist.net/images/characters/10/459773.jpg,"[[220, 231, 251], [191, 232, 253], [177, 215, 252], [164, 200, 244], [154, 182, 217], [137, 160, 190], [126, 143, 159], [99, 131, 174], [96, 118, 145], [76, 92, 130], [56, 70, 103], [40, 42, 65], [21, 20, 25], [189, 191, 193], [251, 252, 252]]"
3681,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Hajime Nagumo (南雲 ハジメ),3038,https://cdn.myanimelist.net/images/characters/12/382159.jpg,"[[224, 240, 253], [173, 184, 206], [63, 46, 124], [9, 5, 11], [29, 19, 42], [49, 40, 45], [62, 52, 58], [78, 70, 76], [101, 95, 102], [129, 124, 134], [157, 156, 166], [197, 186, 189], [212, 209, 216], [249, 241, 244], [253, 249, 251]]"
3682,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Yue  (ユエ),2293,https://cdn.myanimelist.net/images/characters/3/283004.jpg,"[[217, 237, 251], [175, 235, 251], [200, 213, 237], [155, 214, 246], [141, 197, 236], [191, 190, 201], [166, 170, 186], [119, 149, 202], [145, 144, 156], [87, 116, 163], [69, 76, 105], [43, 44, 62], [4, 3, 8], [128, 114, 117], [251, 252, 252]]"
3761,Karakai Jouzu no Takagi-san 3,Takagi  (高木),6456,https://cdn.myanimelist.net/images/characters/13/348969.jpg,"[[205, 224, 249], [169, 179, 188], [120, 161, 207], [124, 143, 160], [84, 113, 164], [64, 92, 134], [51, 78, 120], [36, 49, 73], [22, 30, 44], [78, 66, 58], [105, 95, 89], [114, 122, 130], [210, 210, 196], [232, 230, 212], [242, 243, 243]]"
4482,Spy x Family,Anya Forger (アーニャ・フォージャー),14899,https://cdn.myanimelist.net/images/characters/4/457933.jpg,"[[212, 229, 251], [180, 191, 250], [168, 169, 244], [126, 164, 246], [131, 134, 197], [111, 127, 136], [96, 88, 168], [55, 60, 123], [14, 18, 75], [14, 12, 20], [56, 62, 69], [67, 73, 82], [168, 181, 188], [57, 81, 222], [252, 254, 254]]"
4483,Spy x Family,Yor Forger (ヨル・フォージャー),11259,https://cdn.myanimelist.net/images/characters/11/457934.jpg,"[[214, 234, 251], [150, 223, 238], [189, 199, 213], [102, 188, 207], [153, 162, 177], [116, 127, 155], [98, 102, 134], [49, 106, 132], [78, 86, 99], [51, 57, 76], [37, 37, 61], [11, 5, 13], [28, 19, 28], [40, 38, 39], [253, 254, 254]]"
4484,Spy x Family,Loid Forger (ロイド・フォージャー),6093,https://cdn.myanimelist.net/images/characters/2/457747.jpg,"[[215, 240, 252], [190, 221, 232], [158, 200, 217], [130, 153, 173], [98, 120, 148], [61, 81, 103], [23, 42, 68], [12, 14, 17], [35, 37, 32], [53, 58, 52], [83, 93, 76], [94, 106, 87], [110, 123, 104], [32, 46, 138], [254, 254, 254]]"
4492,Kaguya-sama wa Kokurasetai: Ultra Romantic,Kaguya Shinomiya (四宮 かぐや),26199,https://cdn.myanimelist.net/images/characters/2/504723.jpg,"[[226, 241, 254], [215, 214, 233], [148, 159, 195], [132, 126, 158], [89, 95, 131], [61, 59, 101], [13, 16, 72], [24, 19, 26], [39, 31, 42], [53, 39, 64], [82, 69, 81], [113, 96, 111], [40, 52, 171], [184, 182, 187], [247, 247, 248]]"
4493,Kaguya-sama wa Kokurasetai: Ultra Romantic,Yuu Ishigami (石上 優),21759,https://cdn.myanimelist.net/images/characters/7/372840.jpg,"[[212, 223, 246], [21, 17, 26], [32, 19, 20], [40, 25, 24], [49, 38, 41], [71, 56, 57], [93, 72, 71], [108, 103, 109], [137, 132, 137], [68, 166, 111], [162, 163, 172], [190, 184, 187], [205, 208, 214], [240, 241, 243], [251, 253, 253]]"
4494,Kaguya-sama wa Kokurasetai: Ultra Romantic,Chika Fujiwara (藤原 千花),16035,https://cdn.myanimelist.net/images/characters/15/559031.jpg,"[[213, 228, 246], [213, 208, 235], [200, 194, 225], [145, 163, 227], [125, 129, 179], [96, 105, 140], [67, 69, 125], [33, 29, 37], [62, 57, 66], [137, 96, 24], [167, 162, 172], [243, 244, 244], [114, 244, 251], [14, 236, 252], [48, 242, 253]]"
4495,Kaguya-sama wa Kokurasetai: Ultra Romantic,Miyuki Shirogane (白銀 御行),8107,https://cdn.myanimelist.net/images/characters/16/371541.jpg,"[[222, 231, 249], [165, 211, 239], [144, 194, 231], [121, 178, 222], [124, 144, 178], [83, 99, 146], [51, 71, 108], [47, 48, 76], [13, 17, 38], [29, 22, 30], [42, 37, 49], [77, 70, 93], [143, 128, 154], [167, 159, 175], [198, 187, 204]]"
4496,Kaguya-sama wa Kokurasetai: Ultra Romantic,Miko Iino (伊井野 ミコ),2990,https://cdn.myanimelist.net/images/characters/16/376603.jpg,"[[213, 227, 251], [184, 193, 227], [153, 156, 190], [122, 124, 158], [98, 96, 129], [49, 82, 162], [74, 71, 97], [51, 51, 74], [23, 13, 19], [36, 33, 45], [82, 53, 40], [169, 112, 58], [100, 199, 240], [50, 117, 250], [244, 249, 251]]"
4497,Kaguya-sama wa Kokurasetai: Ultra Romantic,Ai Hayasaka (早坂 愛),13033,https://cdn.myanimelist.net/images/characters/8/504012.jpg,"[[208, 223, 240], [161, 216, 231], [134, 199, 220], [101, 180, 205], [129, 153, 175], [89, 146, 168], [72, 116, 142], [56, 84, 106], [17, 16, 19], [49, 48, 49], [112, 117, 123], [171, 95, 63], [173, 172, 175], [227, 193, 112], [253, 253, 253]]"
4502,Tate no Yuusha no Nariagari Season 2,Raphtalia  (ラフタリア),10398,https://cdn.myanimelist.net/images/characters/6/374252.jpg,"[[227, 236, 250], [191, 207, 226], [137, 203, 239], [120, 173, 225], [96, 147, 211], [122, 147, 181], [84, 121, 170], [58, 86, 147], [49, 60, 126], [34, 50, 105], [33, 34, 69], [7, 16, 42], [96, 154, 114], [204, 177, 112], [239, 216, 175]]"
4503,Tate no Yuusha no Nariagari Season 2,Naofumi Iwatani (岩谷 尚文),9603,https://cdn.myanimelist.net/images/characters/6/266009.jpg,"[[131, 147, 180], [1, 1, 1], [58, 38, 21], [68, 58, 46], [79, 63, 8], [83, 75, 68], [96, 92, 94], [116, 115, 106], [125, 131, 132], [102, 134, 57], [151, 162, 144], [172, 186, 185], [192, 207, 205], [217, 237, 241], [241, 251, 251]]"
4504,Tate no Yuusha no Nariagari Season 2,Filo  (フィーロ),1702,https://cdn.myanimelist.net/images/characters/2/464618.jpg,"[[204, 214, 225], [190, 201, 213], [146, 198, 216], [132, 181, 199], [152, 162, 181], [107, 142, 164], [101, 122, 141], [80, 104, 122], [76, 85, 95], [48, 75, 94], [27, 34, 41], [99, 66, 39], [147, 97, 56], [148, 126, 96], [227, 205, 146]]"
4532,Kawaii dake ja Nai Shikimori-san,Miyako Shikimori (式守都),2995,https://cdn.myanimelist.net/images/characters/5/458966.jpg,"[[224, 235, 248], [188, 200, 239], [181, 193, 202], [152, 164, 202], [136, 129, 163], [111, 109, 138], [68, 68, 136], [52, 53, 97], [162, 82, 47], [179, 133, 124], [160, 145, 183], [193, 162, 217], [225, 173, 162], [215, 184, 245], [227, 205, 249]]"
4552,Tomodachi Game,Yuuichi Katagiri (片切 友一),5646,https://cdn.myanimelist.net/images/characters/4/466241.jpg,"[[191, 215, 239], [171, 190, 212], [145, 163, 190], [111, 117, 127], [17, 14, 14], [37, 31, 28], [61, 53, 51], [73, 62, 60], [92, 92, 96], [135, 141, 149], [169, 164, 161], [193, 191, 189], [221, 218, 215], [233, 234, 235], [254, 254, 254]]"
4642,Date A Live IV,Tooka Yatogami (夜刀神 十香),4601,https://cdn.myanimelist.net/images/characters/7/203347.jpg,"[[215, 233, 248], [197, 208, 227], [164, 183, 204], [130, 155, 191], [108, 130, 156], [84, 96, 116], [9, 2, 6], [39, 28, 35], [58, 43, 52], [75, 59, 68], [101, 65, 80], [129, 78, 101], [158, 101, 130], [184, 147, 171], [240, 248, 252]]"
4643,Date A Live IV,Origami Tobiichi (鳶一 折紙),2344,https://cdn.myanimelist.net/images/characters/3/193285.jpg,"[[188, 225, 246], [137, 173, 205], [91, 101, 185], [56, 71, 116], [26, 32, 44], [1, 2, 3], [51, 55, 64], [90, 95, 99], [123, 131, 137], [173, 160, 162], [191, 179, 182], [156, 202, 169], [212, 209, 211], [239, 231, 229], [249, 249, 247]]"
4644,Date A Live IV,Kotori Itsuka (五河 琴里),2149,https://cdn.myanimelist.net/images/characters/16/211505.jpg,"[[209, 223, 248], [148, 168, 220], [156, 154, 174], [121, 119, 156], [90, 85, 119], [49, 33, 107], [5, 2, 7], [39, 27, 34], [64, 49, 53], [100, 62, 60], [79, 56, 155], [97, 82, 180], [204, 192, 194], [112, 99, 212], [245, 241, 243]]"
4646,Date A Live IV,Kurumi Tokisaki (時崎 狂三),22498,https://cdn.myanimelist.net/images/characters/8/310255.jpg,"[[231, 240, 253], [200, 211, 244], [169, 179, 226], [144, 148, 176], [104, 107, 130], [74, 72, 84], [25, 21, 98], [13, 12, 60], [9, 8, 13], [29, 27, 29], [48, 45, 52], [49, 47, 143], [76, 81, 195], [104, 136, 224], [252, 253, 254]]"
4647,Date A Live IV,Yoshino Himekawa (氷芽川 四糸乃),1940,https://cdn.myanimelist.net/images/characters/4/215469.jpg,"[[210, 228, 248], [193, 177, 233], [154, 183, 207], [145, 147, 172], [107, 118, 133], [22, 18, 16], [78, 86, 67], [130, 86, 67], [158, 104, 82], [118, 162, 114], [177, 139, 111], [195, 190, 180], [211, 169, 130], [219, 210, 182], [246, 243, 242]]"
4692,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,Myne  (マイン),1729,https://cdn.myanimelist.net/images/characters/4/395079.jpg,"[[202, 223, 245], [170, 200, 235], [114, 198, 222], [152, 166, 191], [104, 143, 166], [41, 109, 177], [91, 101, 125], [41, 77, 100], [28, 42, 52], [81, 51, 22], [120, 73, 21], [158, 101, 35], [191, 134, 71], [60, 174, 235], [237, 245, 251]]"
4822,Black★★Rock Shooter:  Dawn Fall,Black★Rock Shooter  (ブラック★ロックシューター),2483,https://cdn.myanimelist.net/images/characters/7/96698.jpg,"[[24, 19, 14], [30, 24, 18], [41, 32, 26], [61, 47, 37], [76, 66, 59], [89, 86, 86], [93, 74, 59], [112, 114, 118], [140, 144, 145], [152, 105, 62], [176, 183, 183], [201, 143, 87], [220, 223, 217], [232, 183, 122], [245, 249, 247]]"
4942,Kaginado Season 2,Yuri Nakamura (仲村 ゆり),3144,https://cdn.myanimelist.net/images/characters/7/119951.jpg,"[[187, 234, 252], [108, 151, 172], [11, 4, 26], [34, 17, 60], [68, 39, 94], [47, 114, 109], [114, 24, 38], [95, 57, 138], [145, 84, 90], [189, 99, 118], [217, 191, 201], [154, 90, 222], [224, 143, 163], [144, 237, 225], [252, 249, 251]]"
4943,Kaginado Season 2,Yuzuru Otonashi (音無結弦),2967,https://cdn.myanimelist.net/images/characters/14/434995.jpg,"[[222, 240, 251], [188, 198, 251], [173, 203, 220], [157, 169, 250], [127, 147, 184], [90, 114, 157], [65, 80, 135], [57, 69, 97], [40, 38, 61], [95, 68, 59], [100, 96, 101], [135, 137, 144], [151, 121, 110], [163, 159, 157], [126, 137, 236]]"
4945,Kaginado Season 2,Kanade Tachibana (立華 かなで / 天使),14116,https://cdn.myanimelist.net/images/characters/10/289337.jpg,"[[229, 235, 245], [190, 187, 209], [160, 161, 194], [63, 15, 42], [87, 46, 81], [107, 77, 109], [136, 60, 85], [128, 115, 157], [159, 87, 113], [177, 111, 134], [193, 139, 158], [210, 166, 177], [225, 196, 211], [246, 228, 235], [247, 241, 245]]"
4950,Kaginado Season 2,Akio Furukawa (古河秋生),3364,https://cdn.myanimelist.net/images/characters/12/534708.jpg,"[[152, 200, 251], [119, 145, 224], [84, 91, 174], [88, 91, 105], [48, 63, 119], [40, 47, 86], [57, 124, 122], [135, 138, 147], [157, 88, 117], [31, 64, 169], [92, 177, 127], [191, 180, 190], [156, 217, 190], [58, 101, 220], [247, 251, 250]]"
5292,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,Kiyotaka Ayanokouji (綾小路 清隆),36299,https://cdn.myanimelist.net/images/characters/4/539058.jpg,"[[209, 228, 249], [191, 201, 235], [160, 159, 201], [121, 117, 167], [36, 18, 46], [89, 53, 74], [118, 89, 107], [102, 38, 130], [153, 136, 143], [182, 145, 94], [94, 46, 183], [212, 185, 129], [253, 237, 138], [251, 251, 253], [254, 250, 73]]"
5293,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,Suzune Horikita (堀北 鈴音),3244,https://cdn.myanimelist.net/images/characters/12/539069.jpg,"[[222, 238, 252], [155, 175, 247], [160, 156, 198], [26, 7, 36], [46, 21, 53], [54, 31, 79], [83, 58, 57], [108, 84, 79], [111, 51, 103], [95, 35, 122], [127, 116, 125], [135, 128, 147], [85, 50, 173], [215, 215, 221], [254, 254, 254]]"
5294,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,Kei Karuizawa (軽井沢 恵),2992,https://cdn.myanimelist.net/images/characters/7/539083.jpg,"[[217, 235, 253], [189, 204, 236], [150, 190, 227], [147, 158, 210], [121, 137, 185], [143, 137, 168], [100, 117, 164], [90, 81, 120], [46, 21, 52], [78, 52, 82], [138, 93, 97], [187, 138, 115], [219, 190, 165], [240, 225, 197], [254, 254, 254]]"
5302,Yofukashi no Uta,Nazuna Nanakusa (七草 ナズナ),4791,https://cdn.myanimelist.net/images/characters/10/480353.jpg,"[[234, 236, 252], [224, 220, 240], [71, 70, 87], [34, 26, 39], [56, 39, 32], [59, 51, 67], [88, 64, 52], [90, 86, 102], [115, 106, 122], [139, 125, 153], [164, 139, 126], [158, 143, 171], [180, 169, 190], [200, 188, 214], [213, 202, 225]]"
5312,Overlord IV,Momonga  (モモンガ),13722,https://cdn.myanimelist.net/images/characters/10/508402.jpg,"[[205, 207, 221], [79, 129, 174], [58, 81, 130], [15, 8, 66], [8, 5, 7], [27, 19, 23], [46, 38, 44], [60, 54, 65], [95, 81, 97], [39, 30, 137], [130, 102, 138], [153, 142, 166], [179, 171, 188], [67, 52, 197], [252, 252, 253]]"
5313,Overlord IV,Albedo  (アルベド),8485,https://cdn.myanimelist.net/images/characters/14/578183.jpg,"[[205, 231, 239], [166, 225, 234], [148, 170, 192], [122, 129, 141], [65, 98, 111], [12, 9, 10], [34, 25, 26], [56, 46, 49], [102, 65, 71], [115, 78, 85], [174, 171, 156], [191, 200, 205], [106, 206, 223], [231, 241, 248], [252, 253, 252]]"
5314,Overlord IV,Shalltear Bloodfallen (シャルティア・ブラッドフォールン),2451,https://cdn.myanimelist.net/images/characters/2/512759.jpg,"[[10, 3, 8], [26, 11, 22], [44, 22, 39], [59, 30, 51], [37, 13, 69], [83, 43, 81], [108, 71, 103], [55, 17, 116], [135, 90, 128], [78, 32, 152], [166, 130, 162], [107, 54, 182], [197, 170, 196], [221, 201, 221], [253, 252, 253]]"
5322,Lycoris Recoil,Chisato Nishikigi (錦木 千束),7823,https://cdn.myanimelist.net/images/characters/5/486674.jpg,"[[210, 240, 251], [195, 233, 248], [178, 222, 242], [164, 205, 232], [148, 186, 211], [129, 144, 175], [105, 108, 171], [83, 86, 130], [55, 55, 101], [43, 30, 52], [87, 65, 61], [117, 101, 119], [52, 47, 139], [63, 64, 160], [236, 247, 250]]"
5323,Lycoris Recoil,Takina Inoue (井ノ上 たきな),2809,https://cdn.myanimelist.net/images/characters/3/486673.jpg,"[[181, 214, 242], [165, 197, 230], [124, 159, 187], [107, 114, 148], [77, 79, 130], [28, 23, 12], [36, 37, 27], [48, 35, 14], [46, 51, 48], [61, 67, 70], [71, 68, 23], [75, 82, 86], [106, 74, 99], [216, 207, 203], [228, 235, 239]]"
5332,Hataraku Maou-sama!!,Sadao Maou (真奥 貞夫 / サタン・ジャコブ),3221,https://cdn.myanimelist.net/images/characters/3/183237.jpg,"[[228, 224, 247], [178, 213, 252], [143, 158, 194], [93, 115, 174], [63, 71, 87], [13, 15, 16], [31, 33, 41], [53, 60, 27], [8, 3, 96], [95, 101, 107], [130, 136, 136], [28, 2, 156], [186, 187, 179], [251, 224, 181], [253, 253, 254]]"
5342,Made in Abyss: Retsujitsu no Ougonkyou,Nanachi  (ナナチ),10189,https://cdn.myanimelist.net/images/characters/10/350283.jpg,"[[186, 199, 214], [166, 186, 201], [151, 165, 177], [132, 147, 159], [123, 124, 167], [123, 126, 142], [106, 111, 122], [89, 94, 141], [84, 89, 100], [51, 50, 52], [66, 69, 74], [175, 178, 180], [210, 213, 205], [224, 228, 230], [233, 246, 248]]"
5343,Made in Abyss: Retsujitsu no Ougonkyou,Reg  (レグ),2148,https://cdn.myanimelist.net/images/characters/4/326001.jpg,"[[145, 182, 202], [126, 160, 177], [108, 138, 155], [92, 109, 140], [84, 89, 143], [64, 72, 98], [51, 55, 72], [65, 52, 48], [90, 77, 72], [106, 96, 95], [131, 120, 120], [153, 143, 148], [162, 178, 184], [196, 199, 206], [253, 253, 253]]"
5345,Made in Abyss: Retsujitsu no Ougonkyou,Bondrewd  (ボンドルド),4550,https://cdn.myanimelist.net/images/characters/8/471436.jpg,"[[18, 18, 19], [32, 33, 34], [41, 41, 43], [50, 51, 52], [55, 56, 57], [64, 64, 65], [82, 77, 78], [113, 95, 98], [145, 143, 142], [166, 102, 121], [184, 190, 199], [195, 201, 210], [211, 141, 170], [207, 213, 220], [232, 232, 235]]"
5352,"Kanojo, Okarishimasu 2nd Season",Chizuru Ichinose (一ノ瀬 ちづる),11392,https://cdn.myanimelist.net/images/characters/4/484261.jpg,"[[219, 230, 250], [197, 205, 242], [159, 162, 215], [139, 146, 208], [111, 127, 168], [82, 92, 135], [64, 70, 119], [61, 65, 96], [50, 53, 86], [42, 34, 64], [107, 83, 78], [182, 143, 138], [208, 180, 178], [236, 224, 220], [247, 242, 241]]"
5354,"Kanojo, Okarishimasu 2nd Season",Sumi Sakurasawa (桜沢 墨),3581,https://cdn.myanimelist.net/images/characters/9/484263.jpg,"[[215, 220, 248], [187, 194, 241], [157, 159, 224], [132, 138, 220], [146, 142, 168], [118, 125, 212], [117, 105, 182], [110, 106, 145], [85, 74, 148], [65, 58, 128], [31, 28, 73], [192, 175, 181], [206, 193, 200], [107, 109, 219], [247, 243, 245]]"
5355,"Kanojo, Okarishimasu 2nd Season",Ruka Sarashina (更科 瑠夏),3507,https://cdn.myanimelist.net/images/characters/11/409385.jpg,"[[221, 235, 245], [195, 206, 231], [168, 176, 213], [150, 159, 184], [122, 128, 159], [89, 93, 127], [69, 67, 79], [33, 26, 44], [60, 52, 52], [141, 101, 80], [187, 143, 100], [208, 184, 145], [216, 167, 88], [244, 229, 199], [253, 254, 254]]"
5356,"Kanojo, Okarishimasu 2nd Season",Mami Nanami (七海 麻美),1917,https://cdn.myanimelist.net/images/characters/4/491833.jpg,"[[221, 237, 253], [199, 222, 249], [169, 213, 239], [153, 205, 235], [136, 194, 224], [160, 175, 221], [125, 159, 197], [101, 129, 184], [79, 109, 161], [51, 45, 98], [105, 105, 84], [155, 180, 158], [174, 200, 176], [191, 214, 193], [210, 226, 210]]"
5392,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,Bell Cranel (ベル・クラネル),5437,https://cdn.myanimelist.net/images/characters/15/508889.jpg,"[[194, 214, 235], [136, 169, 203], [102, 149, 174], [71, 105, 130], [42, 55, 76], [23, 23, 25], [62, 58, 57], [81, 82, 82], [108, 113, 116], [172, 162, 154], [191, 188, 186], [212, 205, 199], [233, 229, 224], [234, 235, 239], [241, 240, 241]]"
5393,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,Hestia  (ヘスティア),3782,https://cdn.myanimelist.net/images/characters/16/285883.jpg,"[[199, 217, 252], [144, 178, 222], [121, 123, 138], [36, 103, 128], [18, 6, 8], [46, 38, 42], [74, 57, 58], [97, 89, 101], [106, 27, 19], [160, 151, 159], [175, 61, 48], [207, 195, 205], [247, 224, 228], [43, 215, 249], [252, 251, 253]]"
5394,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,Ryuu Lion (リュー・リオン),2457,https://cdn.myanimelist.net/images/characters/11/508899.jpg,"[[207, 220, 236], [131, 205, 203], [152, 170, 210], [123, 148, 176], [92, 127, 138], [10, 19, 10], [29, 46, 32], [46, 70, 73], [51, 81, 34], [58, 105, 106], [78, 113, 56], [78, 146, 142], [113, 162, 86], [188, 195, 186], [235, 238, 238]]"
